I_d1,I_d2,I_d3,I_d4,I_d5,I_d6,I_d7,I_d8,I_d9,I_d10,I_d11,I_d12,target_idx,selectivity
0.5930859737204661,-0.6331304202676724,0.559382000545539,0.1937003158929742,-0.1083344942928175,-0.8000501683639942,-0.08150221606826547,-0.3325827777219562,-0.7142663641561184,0.301776945897706,-0.8871768419457995,0.4439975445336497,20000,2.3528243856958553
0.8771054180315008,-0.9984424683179713,0.9844231185824355,0.23496301925543328,0.223306320976562,-0.9858673895605652,-0.9538751499171685,0.04954932051677852,-0.20027805656948883,-0.9066686735727691,0.9475110376829188,-0.5344573191393914,20000,2.0086992105970563
